eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary
2.00109E+11,2001,9,16,,0,,201,Taiwan,4,East Asia,Yunlin,Taisi,23.700122,120.200283,1,0,,"09/16/2001: No casualties resulted when gunmen fired over twenty shots at the house of the former township head of Taihsi, Wu Cheng-ching, in Taiwan’s Yunlin County. Local police suspected that the attack was related to the upcoming year-end legislative and local government heads elections. No group claimed responsibility for the attack."
2.0011E+11,2001,10,1,,0,,101,Japan,4,East Asia,Chiba,Mutsuzawa,35.361088,140.319273,1,0,,"10/01/2001: A bomb targeted the car of a prefectural government official, Masaji Ikuta, in Mutsuzawa, Chiba Prefecture, Japan. The car received minor damage from what appeared to be made of wiring and vinyl chloride pipes. Police suspected that the device was planted by extremists opposed to the plan expansion of Narita airport in Tokyo, with which Ikuta is associated."
2.0011E+11,2001,10,14,,0,,44,China,4,East Asia,Xinjiang Uyghur,Hotan City,37.114157,79.922211,1,0,,"10/14/2001: A fire broke out in the Hotan Prefecture meteorology building in the city of Hotan in Xinjiang Autonomous Region, China. The report stated that four separate but simultaneous fires broke out after the detonation of an explosive device. The event was thought to be terrorist-related by officials."
2.00112E+11,2001,12,14,,0,,44,China,4,East Asia,Guangdong,Xiashen,21.19172,110.39807,1,0,,"12/14/2001: A bomb exploded in Xiashan neighborhood in Zhangjiang, China. Two other bombs were detonated in two other nearby neighborhoods. Two people were killed in the bombings and six were injured. It was not certain who was responsible for the attacks."
2.00112E+11,2001,12,14,,0,,44,China,4,East Asia,Guangdong,Zhanjiang,21.270689,110.359462,1,0,,"12/14/2001: A bomb exploded in Chikan neighborhood in Zhangjiang, China. Two other bombs were detonated in two other nearby neighborhoods. Two people were killed in the bombings and six were injured. It was not certain who was responsible for the attacks."
2.00112E+11,2001,12,14,,0,,44,China,4,East Asia,Guangdong,Zhanjiang,21.270689,110.359462,1,0,,"12/14/2001: A bomb exploded in Kaifaqu neighborhood in Zhangjiang, China. Two other bombs were detonated in two other nearby neighborhoods. Two people were killed in the bombings and six were injured. It was not certain who was responsible for the attacks."
2.00112E+11,2001,12,14,,0,,44,China,4,East Asia,Guangdong,Jiangmeng,22.578738,113.081901,1,0,,"12/14/2001: A bomb exploded in Fengwanli neighborhood in Jiangmen, China. This was one of three near simultaneous bombings. One person was seriously injured in the blasts. It was not certain who was responsible for the attacks."
2.00112E+11,2001,12,14,,0,,44,China,4,East Asia,Guangdong,Jiangmeng,22.578738,113.081901,1,0,,"12/14/2001: A bomb exploded in Wugangli neighborhood in Jiangmen, China. This was one of three near simultaneous bombings. One person was seriously injured in the blasts. It was not certain who was responsible for the attacks."
2.00112E+11,2001,12,14,,0,,44,China,4,East Asia,Guangdong,Jiangmeng,22.578738,113.081901,1,0,,"12/14/2001: A bomb exploded in Yingbin neighborhood in Jiangmen, China. This was one of three near simultaneous bombings. One person was seriously injured in the blasts. It was not certain who was responsible for the attacks."
2.00112E+11,2001,12,14,,0,,44,China,4,East Asia,Shaanxi,Xian,34.264987,108.944269,1,0,,"12/14/2001: An explosion ripped through a McDonald's fast food restaurant in Xian, China. Two people were killed and 27 others injured in the attack. It was not certain who was responsible for the attack. Although initial reports suggested the attack was perpetrated by a suicide-bomber, later reports indicate that police discovered a detonator and timer at the scene indicating that the perpetrator was not at the scene."
2.00112E+11,2001,12,24,,0,,44,China,4,East Asia,Shandong,Qingdao,36.06722,120.382504,1,0,,"12/24/2001: An explosion ripped through the parking lot of a French retail store, Carrefour, in Qingdao, China. Extensive damage was reported, yet no one was injured in the blast. It was not certain who was responsible for the attack."
2.00112E+11,2001,12,28,,0,,44,China,4,East Asia,Hubei,Zhongxiang,31.16782,112.588121,1,0,,"12/28/2001: A suicide-bomber blew himself up in Zhongxiang, China. One person was killed, and one injured in the attack. The motive of the bomber was not certain."
2.00202E+11,2002,2,11,,0,,101,Japan,4,East Asia,Kanagawa,Yokohama,35.443708,139.638026,1,0,,"02/11/2002: Revolutionary Force claimed responsibility for an explosion on the baseball fields of Yokohama Senior High School in Yokohama, Japan. The target of the botched rocket attack was the U.S. Navy fuel depot a few hundred meters away. In its letter to newspaper Mainichi Shimbun, the group said the attack was to be a preemptive strike against the United States."
2.00205E+11,2002,5,11,,0,,44,China,4,East Asia,Fujian,Xiamen,24.479836,118.08942,1,0,between the southern cities of Shenzhen and Xiamen,"05/11/2002: In China, a man hijacked a Xiamen Airlines plane with two knives but was overpowered in minutes. Police, who did not rule out that the man was mentally ill, also arrested a woman in Xiamen who was suspected of being an accomplice."
2.00208E+11,2002,8,6,,0,,101,Japan,4,East Asia,Chiba,Chiba,35.607221,140.10627,1,0,,"08/06/2002: A bomb blast damaged the car and roof of the house of an official of a railway company that is building a new express line for Narita airport, in Chiba Prefecture, Japan. The police suspects a group opposing the extension of the airport to be responsible for this attempt."
2.0021E+11,2002,10,2,,0,,44,China,4,East Asia,Guangxi,Guilin,25.273566,110.290195,1,0,Central Square in Guilin,"10/2/2002: An unidentified man detonated a bomb in Central Square in Guilin, Guangxi region, China. The suicide bomber died in the explosion and 18 people were injured. The specific motive behind the incident is unknown. However, the country has been on high alert during the holiday week of National Day."
2.00301E+11,2003,1,13,,0,,101,Japan,4,East Asia,Aichi,Nagoya,35.181446,136.906398,1,0,,01/13/2003: A gunshot was fired at the Nagoya branch of Chogin Chubu Credit Union in Japan’s Aichi Prefecture. No one was in the building at the time. The credit union primarily caters to Japan’s North Korean population.
2.00301E+11,2003,1,15,,0,,44,China,4,East Asia,Shaanxi,Yulin,22.636352,110.165112,1,0,"Jingbian Hotel in Jingbian county, Yulin city","1/15/2003: A bomb exploded at the Jingbian Hotel in Yulin city, Shaanxi province, China. At least one person was killed and another seven were injured in the blast that destroyed portions of the hotel and damaged surrounding buildings. The device was homemade, consisting of chemical fertilizer. No group claimed responsibility for the incident and the specific motive is unknown."
2.00302E+11,2003,2,25,,0,,44,China,4,East Asia,Beijing,Beijing,39.905556,116.395833,1,0,,"02/25/2003: At 11:55AM local time, a homemade charcoal gunpowder bomb exploded at the teachers' dining hall at Tsinghua University in Beijing. Glass shards from the blast injured six people. No one was found responsible."
2.00302E+11,2003,2,25,,0,,44,China,4,East Asia,Beijing,Beijing,39.905556,116.395833,1,0,,"02/25/2003: At 1:20PM local time, a homemade bomb exploded at a student dining all at Beijing University. Dining hall windows and a door were destroyed. The Chinese Government vowed to catch those responsible, and dramatically beefed up security around campus, as well as forbidding foreign correspondents access to local reporters' information."
2.00303E+11,2003,3,12,,0,,101,Japan,4,East Asia,Tokyo,Fussa,35.73845,139.326932,1,0,,"03/12/2003: Two projectiles were fired at the United States' Air Force Yokota base in Tokyo, Japan, causing no injuries or damage. Four days later, Kyodo News received a letter from the ""Revolutionary Army,"" claiming responsibility and that it would block Japan's dispatch of the Self-Defense Forces abroad and a U.S.-led war against Iraq. The police believe that the letter was written by the Anti-Main Stream Group of the Revolutionary Workers Association."
2.00311E+11,2003,11,17,,0,,184,South Korea,4,East Asia,Jeola,Buan,35.731566,126.733465,1,0,,"11/17/2003: Protestors turned violent in Buan, South Korea, resulting in the injury of 60 police officers and protestors. The protest was in response to a planned nuclear waste dump for the area."
2.00401E+11,2004,1,23,,0,,44,China,4,East Asia,Henan,Zhengzhou,34.746611,113.625355,1,0,,"01/23/2004: A bomb exploded at a railway station in central China, killing two people and injuring four. The bomb went off on the first floor of the ticket hall at Zhengzhou station in Henan Province. It is possible that the attack was perpetrated by a suicide bomber."
2.00403E+11,2004,3,19,,0,,201,Taiwan,4,East Asia,Tainan,Tainan,22.983333,120.183333,1,0,Chen and Lu were riding in an open car motorcade through the streets of Tainan.,"03/19/2004: Taiwanese President, Chen Shui-bian and Vice President, Annette Lu, were shot. The shooting occurred less than 24 hours before the presidential election between Chen and challenger Lien Chan, of the KMT. Chen and Lu were leading a motorcade through Tainan City, when Chen was struck and wounded by a  bullet to the stomach. Lu also suffered a knee cap injury from a second bullet. The two were taken to the hospital, but were released shortly after and the election was not postponed. In August 2005 it was determined that the assassination attempt was construed by unemployed citizen, Chen Yi-Hsun, who blamed Chen for his financial difficulties. However, Chen’s adversaries still speculate that the event was a planned sympathy ploy to gain votes."
2.00407E+11,2004,7,17,,0,,44,China,4,East Asia,Guangdong,Shenzen,22.543099,114.057868,1,0,,"07/17/2004: Two people were killed and two more wounded in an explosion at the Guanlan Movie Theater Square in Shenzhen, China. The motive for the bombing was not clear. It was reported that the explosive was a 40-centimeter long, tube-shaped metal device, which was similar to a detonator and filled with steel balls inside. Authorities did not detail how the explosive device was ignited."
2.00412E+11,2004,12,10,,0,,201,Taiwan,4,East Asia,Taipei,Jhongjheng,25.042141,121.519872,1,0,,"12/10/2004: A van filled with explosive gas canisters exploded near the main train terminal in Taipei, Taiwan. There were no injuries and no group claimed responsibility for the attack."
2.00501E+11,2005,1,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Between Usu City and Karamay City,45.579889,84.889207,3,0,Between Karamay City and Usu City,01/20/2005: Uighur Islamic separatists were suspected to have bombed a bus traveling from Karamay City to Usu City in China’s Xinjiang region. 12 people were killed and two others injured in the bombing. No group claimed responsibility for the attack.
2.00511E+11,2005,11,7,,0,,89,Hong Kong,4,East Asia,Hong Kong,Hong Kong,22.281867,114.161326,1,0,,"11/07/2005: One woman was injured when a bomb disguised as a package was sent to the Ming Mao newspaper in Hong Kong, China. The bomb was delivered with a bouquet of flowers and a note complaining about an unspecified article published the previous month. Also in the note, the perpetrator demanded that 30 million Honk Kong dollars be transferred to the bank account of a charity."
2.00605E+11,2006,5,20,,0,,184,South Korea,4,East Asia,Seoul,Seoul,37.566535,126.977969,1,0,The attack occurred in Seoul's commercial district.,"05/20/2006: Perpetrator, Ji Choong-ho attacked the chairwoman of the main opposition Grand National Party, Park Geun-Hye, with a box cutter knife as she was campaigning in Seoul, South Korea. Park suffered a ten-centimeter cut on her face that required sixty stitches. Ji reportedly stated that he performed this action to ‘save democracy.’"
2.00802E+11,2008,2,16,,0,,201,Taiwan,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,,"02/16/2008: A former Taiwanese lawmaker, Lee Sen-zong, was abducted by two unknown assailants, forced into their vehicle, then shot as he escaped from their vehicle as the perpetrators pulled over to avoid police suspicion. Police have questioned two suspects in this abduction attempt, who maintain that they did not specifically choose Mr. Sen-zong for political reasons, but randomly because he looked wealthy. Mr. Sen-zong survived the attack."
2.00803E+11,2008,3,5,,0,,44,China,4,East Asia,Shaanxi,Xian,34.264987,108.944269,1,0,,"03/05/2008: Ten travel agents, including an Australian national, were taken hostage as a would be suicide bomber hijacked a bus in Xian, China. The man identified as Xia Tao, released most of the hostages soon after boarding the bus but the tour guide and one of the hostages remained as hostages. Shortly after, a Chinese sniper shot dead the captor. His motive wasn't clear."
2.00803E+11,2008,3,13,,0,,44,China,4,East Asia,Guangxi,Qinzhou,36.684528,118.479622,1,0,,"03/13/2008: Two people were killed in an explosion at a bar in Qinzhou, China. The blast was caused by what police described as a ""man-made device"". Thirty-six people were also injured in the blast. Police did not find any possible motive for the blast, however, some believe in the area that Muslim separatists are behind the explosion."
2.00804E+11,2008,4,5,,0,,44,China,4,East Asia,Tibet,Gartok,31.719386,80.287588,1,0,"The bombing attack took place n an un-named village near the city of Qamdo, Tibet (Xizang) province, China.","04/05/2008: On Saturday, an IED composed of home-made explosives detonated in an un-named village near the city of Qamdo, Tibet (Xizang) province, China. The blast, whose target was not disclosed, caused property damage but resulted in no casualties. Sixteen monks, who all claimed responsibility for this and two other bombings, were arrested by police on 05/12/2008 and 05/13/2008 in connection with the bombing attacks."
2.00804E+11,2008,4,8,,0,,44,China,4,East Asia,Tibet,Gartok,31.719386,80.287588,1,0,"The bombing attack took place n an un-named village near the city of Qamdo, Tibet (Xizang) province, China.","04/08/2008: On Tuesday, an IED composed of home-made explosives detonated in an un-named village near the city of Qamdo, Tibet (Xizang) province, China. The blast, whose target was not disclosed, caused property damage but resulted in no casualties. Sixteen monks, who all claimed responsibility for this and two other bombings, were arrested by police on 05/12/2008 and 05/13/2008 in connection with the bombing attacks."
2.00805E+11,2008,5,5,,0,,44,China,4,East Asia,Shanghai,Shanghai,31.231763,121.484443,1,0,"The attack took place in the Yangpu district of Shanghai, China.","05/05/2008: On Monday at 0900, in Yangpu district of Shanghai, China, an assailant set fire to a passenger bus, killing three civilians, injuring 12 others, and damaging the bus. The East Turkistan Islamic Movement claimed responsibility."
2.00806E+11,2008,6,11,,0,,44,China,4,East Asia,Zhejiang,Yiwu,29.306841,120.075058,1,0,The attack took place in a public square in Yiwu.,"06/11/2008: On Wednesday around 2045, an explosion of a man-made bomb occurred at a public square, killing one and injuring 35 in Yiwu, Zhejiang, China. The public square was a well known trading hub and gathering place for migrant workers in Yiwu city. No group claimed responsibility."
2.00807E+11,2008,7,14,,0,,101,Japan,4,East Asia,Okinawa,Urasoe,26.245816,127.721799,1,0,The attack took place at the US Consulate general compound.,"07/14/2008: On Monday early in the morning, a Molotov cocktail was tossed into the garden of the US Consulate General compound in Urasoe, Okinawa, Japan.  There were no injuries or damage to the building, according to police.  The explosive hit the concrete of the garden behind the building and burned 30 square centimeters of the nearby lawn at around 1:15 a.m., though the fire soon burned out.  A small black motorbike was seen at the time the Molotov cocktail was thrown, though there were no claims of reponsibility."
2.00807E+11,2008,7,21,,0,,44,China,4,East Asia,Yunnan,Minshan,25.046078,102.653562,1,0,"The bombing attack took place aboard a Chinese bus at the Minshan bus stop in Kunming, Yunnan province, China.","07/21/2008: On Monday morning at 08:10, a bomb equipped with ammonium nitrate and a time-delay detonator exploded aboard a Chinese bus at the Minshan bus stop in Kunming, Yunnan province, China. This was the second of two bomb blasts which took place within 60 minutes on board Chinese buses in Kunming and killed a total of three civilians and wounded 14. Some residents received phone text messages in the early hours of Monday, warning Kunming residents to avoid buses hours before the bomb explosions took place. The Kunming blasts came less than three weeks prior to the Beijing Olympics and two days after Yunnan police opened fire and killed two rubber farmers in the Menglian province during a clash that also saw 41 police officers injured. On 08/04/2008, the Turkistan Islamic Party (TIP) released a video claiming responsibility for the double bomb blasts, although Chinese authorities rejected the claim."
2.00807E+11,2008,7,21,,0,,44,China,4,East Asia,Yunnan,Kunming,25.037721,102.722202,1,0,"The bombing attack took place aboard a Chinese bus at the Panjiawan bus stop in Kunming, Yunnan province, China.","07/21/2008: On Monday morning at 07:10, a bomb equipped with ammonium nitrate and a time-delay detonator exploded aboard a Chinese bus at the Panjiawan bus stop in Kunming, Yunnan province, China. This was the first of two bomb blasts which took place within 60 minutes on board Chinese buses in Kunming and killed a total of three civilians and wounded 14. Some residents received phone text messages in the early hours of Monday, warning Kunming residents to avoid buses hours before the bomb explosions took place. The Kunming blasts came less than three weeks prior to the Beijing Olympics and two days after Yunnan police opened fire and killed two rubber farmers in the Menglian province during a clash that also saw 41 police officers injured. On 08/04/2008, the Turkistan Islamic Party (TIP) released a video claiming responsibility for the double bomb blasts, although Chinese authorities rejected the claim."
2.00808E+11,2008,8,4,,0,,44,China,4,East Asia,Beijing,Qinhuangdao,39.935377,119.600492,1,0,The incident occured at the Qinhuangdao Stadium.,"08/04/2008: On Monday, at an unspecified time, in Beijing, China, a suspected improvised explosive device was reported to have been found in the Qinhuangdao Stadium where the Olympic football matches were due to be held. The centre had reportedly already been swept but the device was found later under a seat. There were no reported casualties. There were no claims of responsibility."
2.00808E+11,2008,8,4,,0,,44,China,4,East Asia,Xinjiang Uyghur,Kashgar,39.4704,75.989755,1,0,Near the entrance to the Yijin Hotel.,"08/04/2008: On Monday, in Kashgar, Xinjiang, China, two assailants drove a truck into a group of policemen jogging near the barracks. When the truck crashed, the assailants attacked the police with explosives described inconsistently as grenades or homemade bombs. Sixteen police officers were killed and 16 others were injured. One of the assailants was also injured. The assailants were identified as taxi driver Kurbanjan Hemit, 28, and vegetable vendor Abdurahman Azat, 33. The Eastern Turkistan Islamic Movement claimed responsibility for the attack. Sources also attributed the incident to the Turkestan Islamic Party."
2.00808E+11,2008,8,9,,0,,44,China,4,East Asia,Beijing,Beijing,39.905556,116.395833,1,0,The incident occured at an unspecified Beijing landmark.,"08/09/2008: On Saturday, at an unknown time, in Beijing, China, a knife-wielding assailant attacked an American family killing one person and wounding another. There were no claims of responsibility made."
2.00808E+11,2008,8,9,,0,,44,China,4,East Asia,Shanghai,Laoximen,31.220379,121.482907,1,0,The incident occured at the Shanghai Public Security Bureau.,"08/09/2008: On Saturday, at an unspecified time, in Shanghai, China, an improvised explosive device was recovered from outside the Shanghai Public Security Bureau. The device was found on a vehicle parked outside the bureau. It was not clear who was responsible. There were no reported casualties."
2.00808E+11,2008,8,10,,0,,44,China,4,East Asia,Xinjiang Uyghur,Kuqa,41.717906,82.962016,1,0,The incident occured at the Public security bureau.,"08/10/2008: On Sunday, at an unknown time, in Kuqa, Xinjiang uygur, china, a group of militants drove a tricycle loaded with explosives into a public security bureau. One militant was shot by police, another blew himself up, and the other two were arrested. The attack was perpetrated by the Eastern Turkistan Islamic Movement."
2.00808E+11,2008,8,12,,0,,44,China,4,East Asia,Xinjiang Uyghur,Yamanya,39.438028,76.450035,1,0,The incident occured at a police checkpoint.,"08/12/2008: On Tuesday, at an unknown time, in Yamanya, Xinjiang uygur, China, three security officers were killed and a fourth was injured during a stabbing attack at a checkpoint. The incident is linked to the Eastern Turkistan Islamic Movement."
2.00808E+11,2008,8,13,,0,,44,China,4,East Asia,Beijing,Qinhuangdao,39.935377,119.600492,1,0,The incident occured at a building in the Qinhuangdao economic and technological development zone near Beijing.,"08/13/2008: On Wednesday, at an unknown time, in Beijing, China, a suspected improvised explosive device reportedly functioned in a building in the Qinhuangdao economic and technological development zone. Two people were reportedly killed in the incident. Olympic organizers stated that the incident was related to production activities. The two people killed are thought to have worked for the Changpu company. There were no claims of responsibility."
2.00808E+11,2008,8,15,,0,,44,China,4,East Asia,Shanghai,Jiading,31.375602,121.2653,1,0,The incident occured at the Zhen Xin Commercial Arcade in Jiading district of Shanghai.,"08/152008: On Friday, at an unspecified time, in Shanghai, China, an improvised explosive device was recovered from Zhen Xin Commercial Arcade in the Jiading district. The device was later rendered safe. A man was detained in connection with the incident. Nobody claimed the responsibility. There were no reported casualties."
2.00808E+11,2008,8,17,,0,,44,China,4,East Asia,Beijing,Beijing,39.905556,116.395833,1,0,The incident occured at the Baimiao Public Security Checkpoint.,"08/17/2008: On Sunday, at an unspecified time, in Beijing, China, a truck passing through a checkpoint exploded into flames, injuring 20 people. There were no claims of responsibility."
2.00808E+11,2008,8,27,,0,,44,China,4,East Asia,Xinjiang Uyghur,Kizilboyi,39.702547,75.187923,1,0,The incident occured at a corn field in Kizilboyi town.,"08/27/2008: On Wednesday, at around 2120, in in Kizilboyi town, Kashi Prefecture, Xinjiang province, unidentified attackers, armed with knives, ambushed a group of policemen as they passed a corn field. One police officer, and a police assistant were killed, and five others were injured. There were no claims of responsibility."
2.00808E+11,2008,8,30,,0,,44,China,4,East Asia,Heilongjiang,Harbin,45.742012,126.618326,1,0,The incident occured on Xianfeng road.,"08/30/2008: On Saturday, at an unknown time, in  Harbin, Heilongjiang, China, a bus exploded while traveling along the Xianfeng road, injuring two persons. There were no claims of responsibility. The entire bus was destroyed as a result of the fire."
2.00809E+11,2008,9,1,,0,,44,China,4,East Asia,Hunan,Chenxi,28.006343,110.183928,1,0,"The bombing attack took place at a public plaza in Chenxi, Hunan province, China.","09/01/2008: On Monday, one civilian was killed and five others wounded when unknown assailants detonated a bomb in a public plaza in Chenxi, Hunan, China. No claim of responsibility was made for the incident."
2.00809E+11,2008,9,12,,0,,101,Japan,4,East Asia,Kanagawa,Yokosuka,35.281341,139.6722,1,0,"The rocket attack took place at the United States Naval Base in Yokosuka, Kanagawa, Japan.","09/12/2008: On Friday morning at 1030, unknown assailants fired two rocket propelled bombs at the United States Naval Base in Yokosuka, Kanagawa, Japan. The blast slightly damaged a residence near the base but caused no casualties. No claim of responsibility was made for the incident."
2.0081E+11,2008,10,13,,0,,101,Japan,4,East Asia,Shikoku,Tokushima,34.07027,134.554844,1,0,"The blasts occurred at the Soka Gakkai cultural hall and the Japan-China Friendship Association housing building in Tokushima, Shikoku, Japan.","10/13/2008: On Monday, a man detonated explosives at the cultural hall of Soka Gakkai and a Japan-China Friendship Association housing building in Tokushima, Shikoku, Japan. No injuries were reported in the blasts but doors, windows and ceilings were damaged. Police arrested Takaaki Hori in connection to the attacks. Hori used firecrackers to make the explosives at his home and claimed responsibility for the attack at a press building."
2.00812E+11,2008,12,13,,0,,89,Hong Kong,4,East Asia,Hong Kong,Mong Kok,22.32047,114.171905,1,0,"The attack took place the Sai Yeung Choi Street South and Shantung Streets of Mong Kok district, Hong Kong.","12/13/2008: On Saturday evening, at 1700, two large plastic bottles carrying acid were hurled into the Sai Yeung Choi Street South and Shantung Streets of Mong Kok district, Hong Kong.  A reported 46 persons were injured in the attack. The bottles were reportedly thrown from above. The two white bottles, each with a capacity of about 750ml, were kicked by pedestrians after they landed, making it more difficult to determine from where they had been thrown. Police officers with shields and helmets searched the Chung Kiu Commercial Building and other buildings near the scene, but five hours after the attack they had still not found any suspects. The injured had been treated in a hospital and had been released by 2200. No group claimed responsibility."
2.00902E+11,2009,2,22,,0,,101,Japan,4,East Asia,Fukuoka,Fukouka,33.580412,130.396361,1,0,"The attack took place at the eastern entrance of the Japan Broadcasting Corporation (NHK), Fukuoka.","On 2/22/2009: On Sunday afternoon around 1730, an unidentified man placed a suspicious bag at the east entrance of the regional office building of Japan Broadcasting Corporation (NHK) in Fukuoka.  An explosion occurred shortly after damaging the building, but causing no casualities. Investigators recovered a polyethylene tank with gasoline at the site. No group claimed responsibility for the attack."
2.00903E+11,2009,3,16,,0,,44,China,4,East Asia,Tibet,Ganzi,31.622841,99.992607,1,0,The incident occurred at a police station in Ganzi in Sichuan.,"03/16/2009: On Monday just after midnight, a bomb was hurled into police station in a predominantly Tibetan area of western China, in Ganzi, Sichuan, China. The police station was damaged. No casualties were reported. No group claimed responsibility."
2.00903E+11,2009,3,19,,0,,44,China,4,East Asia,Beijing,Chongqing,29.56301,106.551557,1,0,The attack took place in Chongqing.,"03/19/2009: On Thursday night, in Chongqing, China, armed assailants fired upon and killed a soldier. The assailants also stole the victim's machine gun. No group claimed responsibility, although authorities suspected Tibetan separatists were responsible."
2.00904E+11,2009,4,1,,0,,44,China,4,East Asia,Xinjiang Uyghur,Urumqi,43.825645,87.616823,1,0,The attack took place in Urumqi.,"04/01/2009: On Wednesday afternoon at 1410, a suicide bomber detonated an improvised explosive device in an office building located in Urumqi, Xinjiang province, killing himself and injuring two others. The bomber, Han Wushun, demanded unpaid wages from Xinjiang Beixin Road and Bridge Construction, and had stated that the bomb would detonate if he wasn't paid. The injured men, Yang Tao and Lu Jianzhong, were attempting to escape as the bomb detonated. Yang's face and Lu's hands were injured. No group has claimed responsibility."
2.00905E+11,2009,5,16,,0,,44,China,4,East Asia,Hong Kong,Mong Kok,22.32047,114.171905,1,0,The attack occurred a building into crowds of shoppers in the Mong Kok district.,"05/16/2009: On Saturday, thirty people were treated for injuries in Hong Kong after they were splashed by a corrosive liquid. Two bottles of what is thought to be acid were either thrown or fell from a building into crowds of shoppers in the Mong Kok district. Those who received medical help - 14 women and 16 men - suffered burns to the legs, arms and faces. No groups claimed responsibility."
2.00906E+11,2009,6,8,,0,,44,China,4,East Asia,Hong Kong,Mong Kok,22.32047,114.171905,1,0,"The attack took place on Nelson Street and Sai Yeung Choi Street in the Mong Kok district, Hong Kong, China.","06/08/2009: On Monday evening at 1950, on Nelson Street and Sai Yeung Choi Street in the Mong Kok district, Hong Kong, China, a bottle containing corrosive liquid, acid, was thrown from the top of a building, injuring 24 pedestrians. No group claimed responsibility."
2.00907E+11,2009,7,5,,0,,44,China,4,East Asia,Xinjiang Uyghur,Urumqi,43.825645,87.616823,1,0,"The attack took place in the streets of Urumqi, Xinjiang uygur, China.","07/05/2009: On Sunday, Muslim Uighurs rampaged through the streets and attacked Han Chinese in Urumqi, the capital of China's north-west Xinjiang region. The protestors began attacking ethnic Han pedestrians, burning vehicles and attacking buses with batons and rocks. Sources report that protestors from the Uighur Muslim ethnicity took to the street carrying knives, wooden batons, bricks and stones. Updated reports maintain a death toll of 184, 137 of which were Han Chinese, 46 Uighur, and one of Hui ethnicity. The number of people injured in ethnic violence in China's Urumqi has risen to 1,650. Reports did not say whether any of the dead were killed by security forces."
2.00909E+11,2009,9,9,,0,,44,China,4,East Asia,Xinjiang Uyghur,Urumqi,43.825645,87.616823,1,0,The attack took place in Urumqi.,"09/09/2009: On Wednesday, in Urumqi, Xinjiang Uyghur, China, Police reported 45 suspects had attacked people with hypodermic needles in the past few days. There was a total of 531 assaults reported. No group claimed responsibility."
2.01008E+11,2010,8,19,,0,,44,China,4,East Asia,Xinjiang Uyghur,Aksu,41.168779,80.260605,1,0,"The attack took place on a bridge in Aksu City, Xinjiang, China.","08/19/2010: On Thursday morning at 1030, on a bridge in Aksu City, Xinjiang, China, a three wheeled vehicle packed with explosives was driven into a crowd. Seven people were killed and 14 others were injured. Police detained the injured suspect, a member of Xinjiang's Uighur minority, at the site of the blast. The attack caused an unknown amount of property damage. No group claimed responsibility, but it was suspected that Uighur ethnic group was responsible."
2.01107E+11,2011,7,30,,0,,44,China,4,East Asia,Xinjiang Uyghur,Kashgar,39.4704,75.989755,1,0,"The attack took place near a market in Kashgar, Xinjiang, China","07/30/2011: On Saturday night about 2300, in Kashgar, Xinjiang, China, unidentified militants detonated two improvised explosive devices. One explosion came from a minivan and the other was heard almost simultaneously, originating from the nearby market. It is undetermined if the attack resulted in any casualties, and the attack resulted in an unknown amount of property damages to the van and market. No group claimed responsibility, but the ethnic Uighur militants are suspected of being responsible for the attack."
2.01107E+11,2011,7,30,,0,,44,China,4,East Asia,Xinjiang Uyghur,Kashgar,39.4704,75.989755,1,0,"The attack took place in Silk Road City in Kashgar, Xinjiang, China.","07/30/2011: On Saturday night around 0000 midnight, in the Silk Road City in Kashgar, Xinjiang, China, two suspected armed Uighur militants ambushed a truck and killed its driver before driving the vehicle into a group of bystanders, where they attacked a group of people with knives, killing six more and injuring another 22. One of the assailants was killed by a resulting mob, and the other was detained and handed over to security forces. No group claimed responsibility for this attack, but Uighur militants are suspected."
2.01107E+11,2011,7,31,,0,,44,China,4,East Asia,Xinjiang Uyghur,Kashgar,39.4704,75.989755,1,0,"The attack took place at a restaurant in Silk Road City in Kashgar, Xinjiang, China.","07/31/2011: On Sunday afternoon, in Silk Road City in Kashgar, Xinjiang, China, a group of suspected Uighur militants attacked and killed a restaurant owner and waiter before setting fire to the restaurant. The assailants then stabbed to death another four people and injuring 10 others. Police officials were reported to be among the casualties. The attack resulted in an unknown amount of property damage to the restaurant. Five assailants were killed and another four detained following the incident. No group claimed responsibility for the attack and police believe that the leaders of the group behind the attack were trained in Pakistan at a camp of the separatist East Turkestan Islamic Movement (ETIM)."
2.0111E+11,2011,10,27,,0,,44,China,4,East Asia,Tibet,Qamdo,31.140969,97.17202,1,0,"The attack occurred inside a local government building in Qamdo, Tibet, China.","10/27/2011: On Thursday, in Qamdo, Tibet, China, an improvised explosive device (IED) exploded inside a local government building, injuring an unknown number of people and causing an unknown amount of damage to the building. The IED was planted by unidentified militants. A graffiti exclaiming ""Tibet's Independence"" had been left behind on the building's walls and pamphlets entitled ""Free Tibet"" were left at the scene. No group has claimed responsibility."
